CustomerID,Age,Gender,Income,CreditScore,MaritalStatus,LoanAmount,LoanStatus
7900,35,Male,116559,762,Married,11196,1
7901,46,Male,94628,379,Married,11184,0
7902,41,Female,91918,642,Divorced,11183,0
7903,27,Female,62710,531,Divorced,11177,1
7904,62,Female,74051,428,Married,11170,0
7905,34,Female,80639,318,Divorced,11160,1
7906,35,Female,23159,656,Single,11158,1
7907,59,Male,91192,718,Divorced,11147,0
7908,65,Female,86988,380,Divorced,11146,0
7909,37,Male,127739,417,Divorced,11139,1
7910,54,Female,38706,793,Divorced,11136,1
7911,62,Female,29862,791,Single,11135,1
7912,35,Male,30219,524,Divorced,11134,1
7913,34,Female,109017,718,Married,11130,0
7914,26,Male,54536,436,Divorced,11128,0
7915,31,Male,91632,525,Divorced,11125,1
7916,66,Male,123489,633,Married,11122,0
7917,46,Female,97391,528,Single,11115,0
7918,48,Female,82886,622,Married,11114,0
7919,21,Female,128798,407,Married,11112,0
7920,35,Female,99996,744,Married,11110,1
7921,37,Female,53937,306,Married,11107,1
7922,64,Female,41094,427,Divorced,11104,1
7923,60,Male,145312,652,Divorced,11103,0
7924,61,Female,124894,566,Divorced,11100,0
7925,26,Female,135074,513,Divorced,11090,1
7926,30,Female,137118,546,Single,11086,1
7927,32,Female,47924,673,Divorced,11066,1
7928,44,Male,103325,720,Divorced,11065,1
7929,32,Male,20123,340,Single,11059,0
7930,45,Male,73149,647,Married,11051,1
7931,54,Male,133930,442,Divorced,11044,1
7932,36,Male,91445,440,Divorced,11027,1
7933,43,Female,51854,406,Married,11027,0
7934,69,Male,80796,332,Divorced,11013,0
7935,43,Male,89432,499,Married,11007,1
7936,42,Female,78968,418,Married,10969,0
7937,43,Female,60834,528,Married,10960,0
7938,43,Male,127677,484,Divorced,10960,1
7939,63,Female,37111,514,Married,10953,1
7940,45,Female,92575,429,Divorced,10944,0
7941,66,Male,130380,571,Single,10942,1
7942,35,Female,44099,307,Married,10939,0
7943,49,Male,89206,702,Divorced,10931,0
7944,20,Male,70293,668,Married,10929,0
7945,19,Female,128871,836,Divorced,10926,0
7946,50,Male,138719,352,Divorced,10926,1
7947,59,Male,35029,546,Single,10923,1
7948,36,Female,51811,636,Married,10917,1
7949,34,Female,35793,580,Divorced,10914,1
7950,61,Female,126854,332,Single,10914,0
7951,50,Female,68106,847,Divorced,10913,0
7952,29,Male,105662,642,Divorced,10911,0
7953,66,Female,104764,538,Single,10910,0
7954,20,Female,147418,791,Married,10905,1
7955,60,Male,104131,476,Single,10899,0
7956,66,Male,20972,343,Married,10893,0
7957,43,Male,20360,603,Divorced,10890,1
7958,52,Male,22632,568,Divorced,10877,1
7959,25,Female,55958,699,Single,10872,0
7960,69,Female,123252,730,Single,10867,0
7961,53,Male,100882,720,Single,10855,1
7962,24,Male,133858,430,Divorced,10848,1
7963,63,Male,38008,709,Married,10838,1
7964,63,Male,97656,524,Single,10829,0
7965,53,Female,50283,442,Married,10813,0
7966,33,Male,70908,839,Single,10810,0
7967,41,Female,27818,424,Single,10806,1
7968,18,Male,90655,511,Single,10787,1
7969,66,Female,50579,727,Single,10785,1
7970,42,Female,75178,736,Divorced,10782,0
7971,27,Female,77584,537,Divorced,10773,0
7972,33,Female,85020,627,Single,10768,1
7973,33,Male,131257,418,Divorced,10764,1
7974,25,Female,133204,345,Divorced,10764,1
7975,46,Male,115373,383,Divorced,10762,0
7976,56,Female,141663,651,Divorced,10761,0
7977,45,Female,20975,312,Married,10757,1
7978,23,Male,83479,471,Married,10747,1
7979,33,Male,36265,533,Divorced,10747,0
7980,37,Female,83518,480,Married,10744,1
7981,33,Female,24318,350,Single,10743,1
7982,24,Male,140611,694,Married,10737,1
7983,58,Female,55081,728,Single,10733,0
7984,31,Male,78649,573,Married,10715,0
7985,60,Male,135475,506,Married,10713,0
7986,43,Male,137116,447,Single,10708,0
7987,43,Female,127051,599,Single,10701,0
7988,31,Female,63069,752,Divorced,10693,0
7989,24,Male,133352,848,Married,10688,0
7990,50,Male,98670,682,Single,10677,1
7991,43,Male,124968,833,Divorced,10673,1
7992,62,Male,131686,532,Single,10650,0
7993,37,Female,96377,428,Divorced,10650,1
7994,20,Male,111671,536,Divorced,10643,0
7995,69,Female,32427,784,Single,10642,0
7996,21,Male,60251,540,Single,10637,0
7997,43,Female,119667,522,Married,10637,1
7998,28,Female,122263,398,Married,10625,0
7999,19,Female,45165,572,Divorced,10623,1
8000,31,Female,87285,698,Single,10622,0
8001,61,Female,141359,816,Married,10617,1
8002,47,Male,118844,729,Divorced,10617,0
8003,66,Male,84927,822,Married,10617,1
8004,29,Female,93170,647,Divorced,10616,0
8005,43,Male,96150,750,Married,10614,1
8006,61,Male,44866,341,Single,10612,1
8007,50,Male,30282,393,Divorced,10604,1
8008,30,Male,40319,785,Divorced,10589,0
8009,31,Male,56726,816,Married,10588,1
8010,41,Male,35412,449,Married,10584,0
8011,51,Male,122163,798,Married,10575,0
8012,61,Female,93586,670,Single,10572,1
8013,43,Male,144135,784,Married,10568,1
8014,38,Male,140019,682,Married,10567,1
8015,45,Male,44583,491,Single,10559,1
8016,65,Female,103577,520,Married,10551,0
8017,53,Female,81922,346,Single,10545,1
8018,57,Male,26185,426,Single,10539,1
8019,19,Female,106348,306,Married,10524,0
8020,59,Female,111368,415,Single,10519,1
8021,26,Male,76389,665,Married,10513,0
8022,40,Female,146830,345,Single,10507,1
8023,32,Male,37423,692,Divorced,10500,1
8024,30,Female,71268,322,Married,10479,1
8025,40,Male,132692,430,Divorced,10476,1
8026,34,Female,61644,426,Divorced,10476,0
8027,65,Male,56786,744,Divorced,10453,1
8028,19,Male,115201,608,Divorced,10443,0
8029,37,Female,95525,732,Married,10442,0
8030,37,Male,142234,772,Single,10441,1
8031,63,Male,103744,347,Married,10440,1
8032,20,Female,138222,381,Married,10439,1
8033,29,Male,108590,408,Single,10437,1
8034,57,Male,50477,562,Divorced,10435,1
8035,19,Female,115910,330,Single,10433,0
8036,53,Male,142942,657,Divorced,10427,0
8037,31,Female,126756,779,Married,10418,1
8038,33,Male,23571,488,Single,10398,1
8039,36,Female,39576,304,Single,10395,0
8040,51,Female,139641,585,Divorced,10382,0
8041,61,Male,82703,693,Single,10371,1
8042,63,Female,29680,754,Married,10362,0
8043,23,Male,45706,725,Single,10358,1
8044,30,Male,99854,326,Single,10353,0
8045,53,Female,106195,426,Married,10350,1
8046,39,Male,84527,434,Divorced,10345,1
8047,35,Male,135042,834,Single,10339,1
8048,29,Female,90565,630,Divorced,10339,0
8049,69,Male,68436,691,Single,10333,0
8050,47,Male,22774,307,Married,10332,0
8051,68,Female,36972,560,Divorced,10326,0
8052,57,Male,34048,498,Single,10324,1
8053,24,Male,118908,685,Divorced,10324,1
8054,49,Female,128724,771,Single,10323,0
8055,65,Male,126669,478,Married,10322,0
8056,36,Male,100225,749,Married,10319,1
8057,23,Female,102273,539,Single,10299,1
8058,37,Male,146170,823,Single,10295,0
8059,44,Male,101550,482,Divorced,10290,0
8060,60,Female,107354,657,Single,10290,0
8061,54,Female,118737,675,Divorced,10285,1
8062,65,Male,96680,837,Single,10285,1
8063,24,Male,116537,381,Married,10270,1
8064,22,Female,77602,657,Divorced,10270,1
8065,28,Male,86403,484,Divorced,10253,0
8066,32,Male,47182,587,Married,10252,1
8067,20,Male,99876,361,Divorced,10251,0
8068,22,Female,97373,806,Married,10250,1
8069,40,Male,67059,761,Married,10243,0
8070,54,Male,28787,329,Married,10241,0
8071,26,Female,140452,330,Single,10240,1
8072,32,Female,20393,592,Married,10235,0
8073,20,Female,81775,472,Divorced,10227,0
8074,46,Male,79454,427,Single,10226,1
8075,23,Male,32056,385,Married,10225,0
8076,34,Female,81483,614,Married,10220,1
8077,43,Male,128696,327,Married,10220,1
8078,38,Male,64957,421,Divorced,10215,1
8079,25,Male,48429,550,Single,10201,0
8080,38,Male,65909,702,Single,10192,0
8081,28,Female,72906,742,Single,10192,1
8082,55,Female,117435,571,Divorced,10186,1
8083,25,Male,117757,412,Married,10182,0
8084,59,Female,106290,693,Single,10173,1
8085,41,Male,64389,318,Married,10170,1
8086,52,Male,40905,764,Divorced,10167,1
8087,31,Female,109619,490,Single,10160,0
8088,31,Female,73730,792,Divorced,10159,0
8089,27,Male,77557,462,Single,10154,0
8090,29,Male,136814,594,Single,10147,1
8091,55,Male,126634,372,Married,10145,1
8092,61,Male,115157,608,Divorced,10145,1
8093,63,Female,106113,601,Single,10143,1
8094,51,Female,122264,607,Single,10142,0
8095,58,Male,86199,423,Divorced,10137,0
8096,27,Male,67301,560,Married,10136,1
8097,34,Female,104752,494,Divorced,10127,0
8098,34,Male,67259,650,Single,10123,1
8099,20,Female,94801,788,Divorced,10121,1
8100,48,Male,24574,499,Married,10108,0
8101,68,Female,108291,807,Married,10108,0
8102,18,Male,146902,745,Married,10103,1
8103,29,Male,76776,379,Married,10096,1
8104,56,Male,116777,768,Married,10085,0
8105,21,Female,108212,741,Married,10081,0
8106,59,Female,107097,571,Married,10074,0
8107,30,Male,44737,642,Single,10068,1
8108,51,Male,43390,423,Divorced,10064,0
8109,59,Male,111612,522,Married,10063,0
8110,38,Male,72330,789,Divorced,10056,0
8111,39,Female,91082,596,Divorced,10052,1
8112,21,Female,73642,418,Single,10046,0
8113,35,Female,41280,375,Divorced,10044,0
8114,22,Male,118489,557,Divorced,10041,0
8115,36,Male,41037,831,Married,10036,0
8116,19,Female,136668,650,Married,10034,1
8117,29,Male,139229,576,Divorced,10014,0
8118,34,Female,60576,554,Married,10012,1
8119,27,Female,48564,563,Single,10010,0
8120,51,Female,119133,328,Divorced,10006,0
8121,23,Female,105439,766,Divorced,10005,0
8122,25,Male,116342,334,Single,10003,0
8123,68,Female,131864,593,Single,10003,0
8124,28,Male,109928,502,Single,10000,0
8125,29,Female,48087,367,Single,9998,1
8126,26,Female,129824,430,Divorced,9984,1
8127,19,Female,129844,410,Married,9980,1
8128,25,Female,107829,823,Married,9977,1
8129,28,Male,96213,587,Married,9976,1
8130,53,Male,32803,342,Married,9975,0
8131,27,Male,132192,593,Single,9973,0
8132,38,Male,66002,584,Married,9968,0
8133,37,Female,86761,318,Married,9960,0
8134,65,Male,148574,806,Divorced,9955,1
8135,25,Male,91310,846,Divorced,9955,1
8136,53,Female,98579,347,Married,9951,0
8137,46,Male,36163,518,Single,9948,0
8138,59,Male,88380,487,Married,9946,1
8139,29,Male,92883,330,Single,9946,1
8140,31,Male,71885,558,Divorced,9944,0
8141,65,Female,106340,643,Single,9933,1
8142,67,Female,56764,607,Married,9924,0
8143,38,Male,112782,370,Divorced,9924,0
8144,39,Female,82126,606,Married,9920,1
8145,38,Male,127994,398,Married,9916,1
8146,61,Male,87224,320,Single,9911,0
8147,67,Male,67055,305,Married,9911,1
8148,47,Female,71599,530,Married,9905,1
8149,56,Female,102787,381,Divorced,9899,0
8150,37,Female,98040,516,Single,9897,0
8151,41,Female,59720,634,Single,9897,0
8152,40,Female,113120,758,Divorced,9894,1
8153,24,Female,64484,386,Divorced,9882,0
8154,26,Male,147976,814,Single,9876,0
8155,18,Female,134067,812,Divorced,9869,0
8156,43,Male,58852,777,Single,9868,1
8157,55,Male,33219,797,Divorced,9860,1
8158,55,Female,128508,748,Single,9858,0
8159,61,Male,110351,559,Single,9855,1
8160,39,Male,68865,836,Divorced,9845,1
8161,61,Male,74457,499,Married,9838,0
8162,27,Female,110159,762,Married,9837,1
8163,23,Female,56817,393,Divorced,9825,1
8164,34,Male,88993,651,Single,9819,0
8165,68,Female,113391,407,Divorced,9814,1
8166,67,Male,72380,654,Married,9809,1
8167,55,Female,70400,768,Single,9807,1
8168,41,Male,135855,394,Single,9806,1
8169,68,Male,56258,390,Single,9800,1
8170,27,Female,101006,343,Married,9796,0
8171,25,Female,68957,755,Married,9791,0
8172,38,Female,131466,683,Single,9787,1
8173,23,Female,38281,322,Single,9787,0
8174,38,Female,97264,322,Married,9785,0
8175,56,Male,71331,533,Married,9785,0
8176,41,Male,65680,610,Single,9778,0
8177,50,Male,58723,716,Divorced,9775,1
8178,35,Female,30162,632,Divorced,9773,1
8179,45,Female,114808,402,Divorced,9770,1
8180,69,Male,121024,799,Married,9763,0
8181,49,Male,128877,782,Divorced,9759,1
8182,29,Male,71095,488,Divorced,9759,0
8183,65,Male,31338,759,Married,9756,1
8184,59,Female,107832,488,Divorced,9732,1
8185,44,Male,31675,650,Single,9718,0
8186,27,Female,109606,413,Married,9714,1
8187,63,Male,40080,403,Single,9706,0
8188,69,Female,132675,807,Divorced,9706,1
8189,59,Female,137513,644,Single,9704,0
8190,49,Female,33936,320,Married,9704,0
8191,59,Female,30019,686,Divorced,9694,0
8192,43,Male,126718,508,Married,9692,1
8193,42,Male,87282,782,Divorced,9691,1
8194,28,Male,69681,772,Married,9691,0
8195,40,Female,108304,692,Married,9687,0
8196,51,Male,93861,815,Single,9685,0
8197,69,Male,130299,487,Married,9685,1
8198,57,Male,24486,645,Married,9679,0
8199,40,Female,102021,651,Single,9679,1
8200,46,Female,99864,840,Divorced,9678,1
8201,48,Female,138411,346,Divorced,9670,1
8202,24,Male,39112,376,Married,9666,0
8203,57,Male,71697,642,Single,9664,1
8204,50,Male,137246,490,Divorced,9659,0
8205,38,Female,75998,842,Single,9656,0
8206,19,Male,129537,335,Married,9655,1
8207,35,Female,117816,723,Single,9652,1
8208,64,Female,46576,650,Married,9651,0
8209,50,Female,70100,487,Divorced,9649,1
8210,54,Female,128064,826,Divorced,9647,1
8211,51,Male,101238,633,Divorced,9635,1
8212,37,Male,41320,782,Divorced,9634,1
8213,52,Female,103973,515,Single,9632,0
8214,68,Male,145885,457,Single,9629,1
8215,67,Female,85729,540,Single,9628,1
8216,35,Male,110853,595,Married,9616,1
8217,63,Male,141992,761,Divorced,9612,1
8218,41,Female,114018,344,Divorced,9612,1
8219,25,Female,104879,794,Divorced,9608,1
8220,47,Female,49144,474,Single,9606,1
8221,61,Female,145143,645,Single,9583,1
8222,27,Male,77326,355,Divorced,9578,1
8223,40,Female,97148,640,Married,9575,0
8224,69,Male,39307,407,Single,9570,0
8225,66,Female,80598,513,Divorced,9567,1
8226,28,Male,39623,798,Divorced,9555,1
8227,19,Female,40249,696,Divorced,9555,0
8228,43,Male,93765,849,Married,9554,0
8229,53,Male,111810,796,Divorced,9552,1
8230,50,Male,122870,472,Single,9545,0
8231,64,Female,92131,404,Married,9540,0
8232,30,Female,114138,778,Married,9528,0
8233,57,Female,58377,698,Divorced,9527,0
8234,42,Female,72365,733,Single,9512,0
8235,21,Male,123412,493,Single,9511,0
8236,59,Male,54551,765,Divorced,9510,0
8237,36,Male,62926,640,Divorced,9509,0
8238,35,Female,110214,358,Single,9499,1
8239,54,Male,107750,837,Married,9499,0
8240,47,Male,58599,777,Married,9498,1
8241,36,Female,118345,402,Divorced,9493,0
8242,40,Female,129490,832,Divorced,9488,1
8243,33,Male,113330,621,Single,9483,1
8244,18,Female,42593,848,Single,9481,1
8245,29,Female,80334,313,Single,9476,1
8246,41,Female,114400,755,Single,9475,0
8247,51,Female,129865,520,Divorced,9471,1
8248,25,Male,135749,690,Divorced,9471,0
8249,35,Male,79893,472,Single,9470,1
8250,65,Male,62636,380,Divorced,9457,0
8251,22,Male,89225,635,Divorced,9451,1
8252,43,Male,60363,524,Single,9450,0
8253,47,Female,75959,334,Married,9450,0
8254,30,Male,100223,487,Married,9448,1
8255,36,Male,105917,523,Single,9446,0
8256,46,Female,118629,793,Married,9442,0
8257,20,Female,109125,610,Divorced,9439,1
8258,43,Female,21120,820,Married,9438,0
8259,57,Male,36491,839,Single,9438,1
8260,29,Female,63638,668,Single,9433,1
8261,19,Female,59062,774,Married,9431,0
8262,28,Female,25193,330,Married,9431,1
8263,61,Male,109144,531,Divorced,9427,1
8264,45,Female,35213,796,Married,9412,0
8265,35,Female,143214,474,Married,9408,0
8266,30,Male,133915,597,Married,9406,0
8267,54,Female,99766,664,Divorced,9389,1
8268,39,Male,103959,385,Married,9387,1
8269,29,Male,37187,388,Divorced,9379,0
8270,19,Female,30040,353,Divorced,9379,0
8271,54,Male,86302,660,Single,9377,0
8272,24,Female,49949,775,Single,9376,0
8273,43,Female,132000,528,Divorced,9359,0
8274,43,Female,23527,833,Divorced,9346,0
8275,41,Female,136994,672,Divorced,9338,0
8276,29,Male,96557,768,Single,9336,0
8277,33,Female,103408,719,Divorced,9330,0
8278,40,Female,122433,831,Single,9329,0
8279,57,Female,97294,699,Single,9321,1
8280,26,Male,38757,483,Divorced,9320,1
8281,49,Male,45412,389,Divorced,9318,1
8282,32,Female,137997,682,Divorced,9314,0
8283,54,Male,141522,668,Single,9301,0
8284,30,Male,34312,373,Married,9293,1
8285,22,Female,42119,568,Divorced,9288,1
8286,28,Female,31804,314,Married,9267,1
8287,27,Female,73986,628,Married,9261,0
8288,69,Female,66545,691,Married,9258,0
8289,30,Female,96519,733,Married,9254,1
8290,58,Male,49999,643,Married,9250,0
8291,63,Female,116093,494,Single,9249,1
8292,67,Female,59758,335,Single,9234,1
8293,32,Female,114324,504,Single,9223,1
8294,59,Female,117486,356,Married,9221,0
8295,24,Female,89519,409,Single,9220,1
8296,57,Male,23768,795,Divorced,9212,0
8297,45,Female,21504,524,Married,9207,1
8298,49,Male,141481,685,Divorced,9204,1
8299,52,Female,87986,363,Married,9201,0
8300,32,Female,96772,651,Married,9184,0
8301,65,Female,136721,762,Married,9182,1
8302,53,Male,28002,619,Married,9175,0
8303,38,Female,95427,656,Divorced,9173,1
8304,23,Female,58787,392,Married,9172,1
8305,18,Female,33898,599,Married,9162,0
8306,21,Female,30472,793,Single,9157,1
8307,28,Female,100800,688,Married,9146,1
8308,61,Female,103227,733,Married,9143,1
8309,43,Female,129023,401,Married,9137,1
8310,54,Male,52632,677,Married,9127,1
8311,40,Female,146718,637,Married,9122,1
8312,46,Female,53743,791,Married,9116,1
8313,38,Female,128552,359,Divorced,9113,0
8314,65,Male,98538,808,Divorced,9104,0
8315,62,Male,132517,691,Married,9097,1
8316,62,Female,63386,418,Divorced,9088,1
8317,66,Male,113786,770,Single,9084,0
8318,44,Female,63388,627,Single,9066,1
8319,56,Female,41323,320,Married,9066,0
8320,57,Male,89269,396,Married,9064,0
8321,30,Female,61319,812,Divorced,9061,0
8322,40,Male,87759,649,Single,9061,1
8323,33,Male,36868,431,Married,9057,1
8324,47,Male,119732,845,Single,9052,0
8325,21,Female,22080,331,Divorced,9045,0
8326,57,Female,33776,558,Married,9040,1
8327,33,Female,86231,775,Married,9038,1
8328,48,Female,75452,332,Married,9031,0
8329,59,Female,73812,687,Single,9030,0
8330,42,Female,83271,755,Divorced,9004,0
8331,61,Female,118505,443,Single,9003,1
8332,29,Male,97585,523,Single,9001,1
8333,43,Female,78542,516,Married,8996,0
8334,54,Female,144147,455,Divorced,8993,1
8335,65,Female,35628,819,Divorced,8992,1
8336,50,Male,145850,335,Married,8990,0
8337,45,Male,148445,308,Divorced,8988,1
8338,26,Male,28265,339,Married,8983,1
8339,29,Female,44671,768,Married,8983,0
8340,22,Male,148872,478,Divorced,8980,0
8341,69,Male,32460,800,Divorced,8973,1
8342,45,Female,148898,672,Divorced,8970,1
8343,52,Female,23477,367,Divorced,8962,0
8344,22,Female,22202,723,Single,8958,1
8345,51,Male,133846,814,Married,8954,0
8346,63,Female,109410,663,Married,8945,0
8347,51,Female,132928,750,Married,8936,0
8348,30,Female,126753,815,Married,8931,1
8349,56,Female,31850,628,Single,8928,0
8350,59,Female,124621,669,Divorced,8921,1
8351,62,Female,40809,686,Divorced,8921,0
8352,65,Male,90886,846,Divorced,8918,0
8353,31,Female,22806,413,Married,8904,1
8354,28,Male,27163,337,Single,8900,0
8355,59,Male,114368,844,Single,8896,0
8356,55,Female,20185,676,Divorced,8894,1
8357,21,Male,126374,698,Married,8893,1
8358,50,Male,44718,502,Divorced,8879,0
8359,24,Male,97081,501,Married,8868,0
8360,58,Female,76202,399,Divorced,8866,1
8361,25,Male,45215,697,Divorced,8865,0
8362,54,Male,48325,749,Single,8852,0
8363,68,Male,38458,417,Married,8848,0
8364,27,Male,142342,720,Single,8843,1
8365,60,Female,36006,542,Single,8840,1
8366,32,Female,114080,840,Divorced,8839,1
8367,55,Male,52969,526,Married,8831,1
8368,32,Female,96820,800,Married,8824,0
8369,22,Female,124014,512,Divorced,8818,1
8370,46,Male,149693,412,Divorced,8817,1
8371,36,Female,137853,672,Divorced,8817,1
8372,68,Female,47655,598,Married,8817,1
8373,27,Male,114679,318,Divorced,8807,0
8374,29,Male,101234,310,Divorced,8802,1
8375,21,Female,149282,307,Single,8800,1
8376,48,Female,120406,452,Divorced,8798,0
8377,35,Female,29102,849,Divorced,8785,0
8378,33,Female,87107,434,Married,8775,1
8379,57,Male,123429,672,Divorced,8773,1
8380,53,Male,146328,760,Married,8765,1
8381,42,Male,125001,534,Single,8764,0
8382,40,Male,41553,554,Single,8747,1
8383,29,Male,104079,627,Married,8746,0
8384,51,Female,149169,661,Divorced,8745,0
8385,53,Female,114437,673,Married,8744,0
8386,54,Male,99570,508,Divorced,8731,0
8387,20,Male,112656,566,Divorced,8721,1
8388,26,Male,86865,805,Divorced,8715,0
8389,35,Female,138301,720,Married,8710,1
8390,60,Female,61420,607,Single,8708,0
8391,52,Female,45382,436,Married,8703,1
8392,51,Male,89235,718,Divorced,8690,1
8393,58,Male,58795,494,Married,8676,1
8394,31,Male,71425,394,Single,8676,0
8395,21,Male,77402,789,Married,8669,0
8396,46,Male,82539,557,Single,8668,1
8397,58,Female,96203,324,Single,8667,0
8398,62,Male,123127,531,Divorced,8658,1
8399,67,Female,127651,631,Single,8657,0
8400,32,Female,43459,520,Married,8655,0
8401,45,Female,69649,596,Married,8650,0
8402,59,Female,92495,502,Divorced,8649,1
8403,33,Female,115117,642,Married,8648,1
8404,29,Male,66384,504,Divorced,8647,0
8405,69,Male,91746,376,Married,8630,1
8406,22,Male,98053,849,Married,8629,0
8407,51,Female,76278,341,Single,8628,1
8408,59,Female,98156,754,Single,8624,1
8409,18,Female,56744,481,Single,8621,1
8410,56,Female,108340,494,Married,8612,0
8411,49,Female,50568,687,Divorced,8611,1
8412,43,Female,37991,440,Divorced,8611,0
8413,34,Male,28912,326,Divorced,8608,0
8414,65,Female,52527,614,Single,8605,0
8415,44,Female,116399,620,Married,8599,1
8416,41,Male,70426,747,Single,8598,1
8417,52,Female,130363,592,Married,8596,0
8418,63,Male,118994,535,Married,8595,1
8419,59,Male,40407,756,Married,8591,0
8420,56,Male,141935,366,Single,8587,0
8421,43,Female,32344,475,Married,8586,0
8422,66,Male,121741,809,Single,8574,1
8423,55,Male,22355,390,Single,8573,1
8424,40,Female,116429,465,Married,8571,1
8425,39,Male,74733,737,Married,8565,0
8426,21,Female,86285,350,Married,8565,1
8427,66,Female,104971,565,Single,8560,0
8428,26,Male,65733,820,Married,8556,0
8429,21,Female,76915,386,Married,8549,1
8430,24,Female,72716,351,Divorced,8544,1
8431,40,Male,131151,478,Divorced,8543,0
8432,19,Male,58526,577,Divorced,8540,0
8433,66,Male,38088,538,Married,8532,1
8434,41,Male,85377,638,Single,8531,1
8435,57,Female,64405,371,Divorced,8530,0
8436,48,Male,58842,673,Single,8525,1
8437,64,Male,81788,816,Divorced,8524,1
8438,48,Male,131682,537,Divorced,8521,0
8439,64,Female,71529,765,Single,8506,1
8440,57,Female,109939,420,Divorced,8505,0
8441,65,Female,132833,712,Single,8503,1
8442,68,Female,123578,342,Married,8498,0
8443,60,Female,72383,803,Married,8489,0
8444,51,Male,132311,496,Single,8464,1
8445,41,Female,59177,371,Single,8460,1
8446,66,Female,136903,390,Married,8457,1
8447,43,Female,59056,848,Single,8452,1
8448,33,Male,108249,790,Married,8449,0
8449,64,Male,86421,682,Married,8443,1
8450,30,Female,53632,765,Single,8442,1
8451,32,Male,59685,453,Divorced,8432,0
8452,44,Female,97222,469,Single,8430,0
8453,21,Male,88590,571,Married,8429,0
8454,33,Male,28977,409,Divorced,8424,1
8455,47,Female,110568,450,Divorced,8421,0
8456,61,Male,68967,730,Married,8421,1
8457,47,Female,94072,750,Divorced,8420,0
8458,53,Female,35070,322,Divorced,8414,1
8459,20,Female,102473,666,Single,8405,0
8460,39,Male,41500,538,Married,8402,0
8461,66,Male,125987,733,Divorced,8400,1
8462,39,Female,135475,426,Married,8400,1
8463,67,Female,30011,840,Single,8398,1
8464,67,Male,68039,497,Single,8388,0
8465,66,Female,28896,781,Single,8385,1
8466,29,Male,115335,478,Divorced,8381,0
8467,38,Male,100118,822,Single,8375,1
8468,21,Male,139595,736,Married,8375,1
8469,48,Female,59958,613,Single,8375,0
8470,61,Female,61912,318,Divorced,8371,0
8471,48,Male,20814,459,Single,8368,1
8472,40,Female,95276,421,Divorced,8365,0
8473,37,Female,44719,371,Married,8361,1
8474,32,Male,121081,354,Single,8357,1
8475,40,Male,40150,759,Single,8353,1
8476,45,Female,90494,468,Married,8351,1
8477,33,Male,23825,448,Married,8350,1
8478,54,Female,70368,325,Divorced,8350,1
8479,38,Male,34800,547,Single,8338,1
8480,32,Male,95535,526,Single,8337,1
8481,34,Female,106390,783,Single,8311,1
8482,67,Female,131268,309,Single,8305,1
8483,54,Female,112851,394,Married,8297,1
8484,30,Female,125076,420,Single,8292,0
8485,36,Female,95017,425,Single,8289,0
8486,47,Male,68505,848,Single,8286,1
8487,62,Male,142405,368,Divorced,8284,1
8488,35,Female,77899,596,Divorced,8284,1
8489,31,Male,102782,800,Divorced,8272,1
8490,53,Female,42601,344,Married,8264,0
8491,53,Male,30677,681,Married,8254,0
8492,37,Male,49552,326,Married,8250,0
8493,69,Female,149249,796,Single,8249,1
8494,36,Female,107858,435,Single,8247,0
8495,62,Female,87891,348,Married,8245,0
8496,61,Male,94693,806,Divorced,8242,0
8497,24,Female,120699,420,Single,8242,0
8498,61,Female,143355,516,Divorced,8234,0
8499,21,Female,111450,825,Single,8229,1
8500,51,Female,53292,342,Single,8221,0
8501,19,Female,148424,395,Divorced,8219,0
8502,22,Female,145451,326,Married,8218,0
8503,27,Male,86097,541,Divorced,8212,1
8504,49,Male,93703,786,Married,8207,0
8505,59,Male,36184,539,Married,8202,0
8506,58,Male,110033,603,Single,8190,1
8507,30,Female,109336,366,Single,8188,1
8508,56,Female,81046,580,Single,8184,0
8509,22,Male,122968,491,Married,8183,0
8510,27,Male,86741,418,Married,8181,0
8511,27,Male,81377,451,Divorced,8176,1
8512,55,Female,32039,691,Single,8171,1
8513,44,Female,65161,530,Single,8169,0
8514,68,Female,55006,650,Married,8157,0
8515,38,Male,37544,828,Single,8155,0
8516,25,Male,32987,470,Married,8150,0
8517,18,Male,25239,431,Divorced,8148,0
8518,45,Male,64785,656,Divorced,8138,0
8519,66,Male,43358,341,Single,8130,0
8520,56,Female,134759,604,Divorced,8122,0
8521,31,Female,102674,305,Single,8120,1
8522,38,Female,76450,628,Single,8109,0
8523,47,Female,108520,469,Married,8102,0
8524,38,Female,48428,637,Married,8092,1
8525,66,Male,29096,368,Single,8090,1
8526,26,Female,67582,838,Divorced,8083,1
8527,34,Male,44536,806,Divorced,8083,0
8528,22,Female,77395,785,Single,8080,0
8529,48,Male,131595,742,Single,8078,0
8530,69,Male,88157,350,Divorced,8070,1
8531,57,Male,121494,448,Divorced,8063,0
8532,55,Male,89484,391,Married,8062,0
8533,60,Male,21287,667,Married,8054,0
8534,36,Male,74510,375,Divorced,8045,0
8535,53,Female,43902,385,Married,8042,1
8536,67,Male,76188,526,Married,8030,0
8537,50,Male,132894,662,Single,8028,0
8538,30,Female,41164,323,Married,8018,0
8539,31,Male,101204,327,Married,8011,0
8540,50,Female,21772,420,Single,8009,1
8541,46,Female,73054,789,Divorced,8005,0
8542,60,Male,74878,644,Married,8005,1
8543,66,Male,146800,330,Married,8003,0
