,CustomerID,Age,Gender,Income,CreditScore,MaritalStatus,LoanAmount,LoanStatus
7909,7910,54,0,38706,793,0,21542,1
7910,7911,62,0,29862,791,2,19172,1
7911,7912,35,1,30219,524,0,21984,1
7912,7913,34,0,109017,718,1,32664,0
7913,7914,26,1,54536,436,0,44272,0
7914,7915,31,1,91632,525,0,2699,1
7915,7916,66,1,123489,633,1,12342,0
7916,7917,46,0,97391,528,2,6749,0
7917,7918,48,0,82886,622,1,36761,0
7918,7919,21,0,128798,407,1,11734,0
7919,7920,35,0,99996,744,1,2594,1
7920,7921,37,0,53937,306,1,20825,1
7921,7922,64,0,41094,427,0,16238,1
7922,7923,60,1,145312,652,0,46819,0
7923,7924,61,0,124894,566,0,29248,0
7924,7925,26,0,135074,513,0,41676,1
7925,7926,30,0,137118,546,2,3902,1
7926,7927,32,0,47924,673,0,48434,1
7927,7928,44,1,103325,720,0,49567,1
7928,7929,32,1,20123,340,2,8405,0
7929,7930,45,1,73149,647,1,40815,1
7930,7931,54,1,133930,442,0,19723,1
7931,7932,36,1,91445,440,0,5521,1
7932,7933,43,0,51854,406,1,44302,0
7933,7934,69,1,80796,332,0,38696,0
7934,7935,43,1,89432,499,1,21011,1
7935,7936,42,0,78968,418,1,10036,0
7936,7937,43,0,60834,528,1,45623,0
7937,7938,43,1,127677,484,0,49813,1
7938,7939,63,0,37111,514,1,10252,1
7939,7940,45,0,92575,429,0,43380,0
7940,7941,66,1,130380,571,2,32115,1
7941,7942,35,0,44099,307,1,14878,0
7942,7943,49,1,89206,702,0,11139,0
7943,7944,20,1,70293,668,1,28987,0
7944,7945,19,0,128871,836,0,5590,0
7945,7946,50,1,138719,352,0,37242,1
7946,7947,59,1,35029,546,2,3973,1
7947,7948,36,0,51811,636,1,38813,1
7948,7949,34,0,35793,580,0,18422,1
7949,7950,61,0,126854,332,2,47109,0
7950,7951,50,0,68106,847,0,16388,0
7951,7952,29,1,105662,642,0,19171,0
7952,7953,66,0,104764,538,2,15495,0
7953,7954,20,0,147418,791,1,48773,1
7954,7955,60,1,104131,476,2,29943,0
7955,7956,66,1,20972,343,1,42379,0
7956,7957,43,1,20360,603,0,15335,1
7957,7958,52,1,22632,568,0,21968,1
7958,7959,25,0,55958,699,2,23703,0
7959,7960,69,0,123252,730,2,37070,0
7960,7961,53,1,100882,720,2,34563,1
7961,7962,24,1,133858,430,0,39205,1
7962,7963,63,1,38008,709,1,20193,1
7963,7964,63,1,97656,524,2,17850,0
7964,7965,53,0,50283,442,1,13727,0
7965,7966,33,1,70908,839,2,16415,0
7966,7967,41,0,27818,424,2,11941,1
7967,7968,18,1,90655,511,2,16218,1
7968,7969,66,0,50579,727,2,37257,1
7969,7970,42,0,75178,736,0,29444,0
7970,7971,27,0,77584,537,0,4651,0
7971,7972,33,0,85020,627,2,24519,1
7972,7973,33,1,131257,418,0,39154,1
7973,7974,25,0,133204,345,0,25281,1
7974,7975,46,1,115373,383,0,20793,0
7975,7976,56,0,141663,651,0,35687,0
7976,7977,45,0,20975,312,1,20316,1
7977,7978,23,1,83479,471,1,9379,1
7978,7979,33,1,36265,533,0,47554,0
7979,7980,37,0,83518,480,1,1207,1
7980,7981,33,0,24318,350,2,1073,1
7981,7982,24,1,140611,694,1,25427,1
7982,7983,58,0,55081,728,2,48777,0
7983,7984,31,1,78649,573,1,41329,0
7984,7985,60,1,135475,506,1,11811,0
7985,7986,43,1,137116,447,2,10241,0
7986,7987,43,0,127051,599,2,5969,0
7987,7988,31,0,63069,752,0,41472,0
7988,7989,24,1,133352,848,1,6889,0
7989,7990,50,1,98670,682,2,27457,1
7990,7991,43,1,124968,833,0,41787,1
7991,7992,62,1,131686,532,2,9706,0
7992,7993,37,0,96377,428,0,39687,1
7993,7994,20,1,111671,536,0,12520,0
7994,7995,69,0,32427,784,2,1279,0
7995,7996,21,1,60251,540,2,28562,0
7996,7997,43,0,119667,522,1,26131,1
7997,7998,28,0,122263,398,1,41229,0
7998,7999,19,0,45165,572,0,28955,1
7999,8000,31,0,87285,698,2,1290,0
8000,8001,61,0,141359,816,1,38648,1
8001,8002,47,1,118844,729,0,12065,0
8002,8003,66,1,84927,822,1,16402,1
8003,8004,29,0,93170,647,0,25367,0
8004,8005,43,1,96150,750,1,25107,1
8005,8006,61,1,44866,341,2,41736,1
8006,8007,50,1,30282,393,0,19006,1
8007,8008,30,1,40319,785,0,14029,0
8008,8009,31,1,56726,816,1,20935,1
8009,8010,41,1,35412,449,1,21562,0
8010,8011,51,1,122163,798,1,4275,0
8011,8012,61,0,93586,670,2,43971,1
8012,8013,43,1,144135,784,1,6257,1
8013,8014,38,1,140019,682,1,25658,1
8014,8015,45,1,44583,491,2,37763,1
8015,8016,65,0,103577,520,1,39574,0
8016,8017,53,0,81922,346,2,29822,1
8017,8018,57,1,26185,426,2,46999,1
8018,8019,19,0,106348,306,1,37460,0
8019,8020,59,0,111368,415,2,2757,1
8020,8021,26,1,76389,665,1,22339,0
8021,8022,40,0,146830,345,2,23846,1
8022,8023,32,1,37423,692,0,41182,1
8023,8024,30,0,71268,322,1,40972,1
8024,8025,40,1,132692,430,0,28915,1
8025,8026,34,0,61644,426,0,45617,0
8026,8027,65,1,56786,744,0,46170,1
8027,8028,19,1,115201,608,0,12344,0
8028,8029,37,0,95525,732,1,24232,0
8029,8030,37,1,142234,772,2,34493,1
8030,8031,63,1,103744,347,1,33079,1
8031,8032,20,0,138222,381,1,34875,1
8032,8033,29,1,108590,408,2,30558,1
8033,8034,57,1,50477,562,0,12017,1
8034,8035,19,0,115910,330,2,30481,0
8035,8036,53,1,142942,657,0,27777,0
8036,8037,31,0,126756,779,1,21732,1
8037,8038,33,1,23571,488,2,48605,1
8038,8039,36,0,39576,304,2,30968,0
8039,8040,51,0,139641,585,0,24457,0
8040,8041,61,1,82703,693,2,29520,1
8041,8042,63,0,29680,754,1,1824,0
8042,8043,23,1,45706,725,2,32573,1
8043,8044,30,1,99854,326,2,38370,0
8044,8045,53,0,106195,426,1,15467,1
8045,8046,39,1,84527,434,0,10926,1
8046,8047,35,1,135042,834,2,24876,1
8047,8048,29,0,90565,630,0,17734,0
8048,8049,69,1,68436,691,2,22586,0
8049,8050,47,1,22774,307,1,31659,0
8050,8051,68,0,36972,560,0,45245,0
8051,8052,57,1,34048,498,2,26410,1
8052,8053,24,1,118908,685,0,8894,1
8053,8054,49,0,128724,771,2,27563,0
8054,8055,65,1,126669,478,1,45781,0
8055,8056,36,1,100225,749,1,45631,1
8056,8057,23,0,102273,539,2,38759,1
8057,8058,37,1,146170,823,2,3509,0
8058,8059,44,1,101550,482,0,3672,0
8059,8060,60,0,107354,657,2,20826,0
8060,8061,54,0,118737,675,0,5158,1
8061,8062,65,1,96680,837,2,8807,1
8062,8063,24,1,116537,381,1,46056,1
8063,8064,22,0,77602,657,0,32171,1
8064,8065,28,1,86403,484,0,25525,0
8065,8066,32,1,47182,587,1,27513,1
8066,8067,20,1,99876,361,0,6797,0
8067,8068,22,0,97373,806,1,34065,1
8068,8069,40,1,67059,761,1,49911,0
8069,8070,54,1,28787,329,1,39848,0
8070,8071,26,0,140452,330,2,8746,1
8071,8072,32,0,20393,592,1,24718,0
8072,8073,20,0,81775,472,0,44261,0
8073,8074,46,1,79454,427,2,4938,1
8074,8075,23,1,32056,385,1,25316,0
8075,8076,34,0,81483,614,1,35362,1
8076,8077,43,1,128696,327,1,17334,1
8077,8078,38,1,64957,421,0,12557,1
8078,8079,25,1,48429,550,2,36983,0
8079,8080,38,1,65909,702,2,29880,0
8080,8081,28,0,72906,742,2,45257,1
8081,8082,55,0,117435,571,0,10673,1
8082,8083,25,1,117757,412,1,5379,0
8083,8084,59,0,106290,693,2,45634,1
8084,8085,41,1,64389,318,1,49613,1
8085,8086,52,1,40905,764,0,33721,1
8086,8087,31,0,109619,490,2,36950,0
8087,8088,31,0,73730,792,0,21829,0
8088,8089,27,1,77557,462,2,31028,0
8089,8090,29,1,136814,594,2,49513,1
8090,8091,55,1,126634,372,1,8571,1
8091,8092,61,1,115157,608,0,29363,1
8092,8093,63,0,106113,601,2,48068,1
8093,8094,51,0,122264,607,2,43733,0
8094,8095,58,1,86199,423,0,18735,0
8095,8096,27,1,67301,560,1,26893,1
8096,8097,34,0,104752,494,0,6613,0
8097,8098,34,1,67259,650,2,46239,1
8098,8099,20,0,94801,788,0,27606,1
8099,8100,48,1,24574,499,1,17595,0
8100,8101,68,0,108291,807,1,2274,0
8101,8102,18,1,146902,745,1,49866,1
8102,8103,29,1,76776,379,1,38030,1
8103,8104,56,1,116777,768,1,29190,0
8104,8105,21,0,108212,741,1,21118,0
8105,8106,59,0,107097,571,1,8775,0
8106,8107,30,1,44737,642,2,33016,1
8107,8108,51,1,43390,423,0,33279,0
8108,8109,59,1,111612,522,1,14941,0
8109,8110,38,1,72330,789,0,45423,0
8110,8111,39,0,91082,596,0,36253,1
8111,8112,21,0,73642,418,2,24638,0
8112,8113,35,0,41280,375,0,46460,0
8113,8114,22,1,118489,557,0,5370,0
8114,8115,36,1,41037,831,1,20782,0
8115,8116,19,0,136668,650,1,23639,1
8116,8117,29,1,139229,576,0,38655,0
8117,8118,34,0,60576,554,1,23829,1
8118,8119,27,0,48564,563,2,1332,0
8119,8120,51,0,119133,328,0,42986,0
8120,8121,23,0,105439,766,0,19508,0
8121,8122,25,1,116342,334,2,19616,0
8122,8123,68,0,131864,593,2,28193,0
8123,8124,28,1,109928,502,2,41415,0
8124,8125,29,0,48087,367,2,6282,1
8125,8126,26,0,129824,430,0,22524,1
8126,8127,19,0,129844,410,1,8744,1
8127,8128,25,0,107829,823,1,6697,1
8128,8129,28,1,96213,587,1,34720,1
8129,8130,53,1,32803,342,1,4369,0
8130,8131,27,1,132192,593,2,23826,0
8131,8132,38,1,66002,584,1,12545,0
8132,8133,37,0,86761,318,1,43946,0
8133,8134,65,1,148574,806,0,7553,1
8134,8135,25,1,91310,846,0,11183,1
8135,8136,53,0,98579,347,1,20089,0
8136,8137,46,1,36163,518,2,10931,0
8137,8138,59,1,88380,487,1,29835,1
8138,8139,29,1,92883,330,2,33871,1
8139,8140,31,1,71885,558,0,8297,0
8140,8141,65,0,106340,643,2,38459,1
8141,8142,67,0,56764,607,1,21599,0
8142,8143,38,1,112782,370,0,40170,0
8143,8144,39,0,82126,606,1,10761,1
8144,8145,38,1,127994,398,1,9061,1
8145,8146,61,1,87224,320,2,1368,0
8146,8147,67,1,67055,305,1,38821,1
8147,8148,47,0,71599,530,1,6304,1
8148,8149,56,0,102787,381,0,48633,0
8149,8150,37,0,98040,516,2,49544,0
8150,8151,41,0,59720,634,2,29806,0
8151,8152,40,0,113120,758,0,32343,1
8152,8153,24,0,64484,386,0,1594,0
8153,8154,26,1,147976,814,2,18829,0
8154,8155,18,0,134067,812,0,21006,0
8155,8156,43,1,58852,777,2,34533,1
8156,8157,55,1,33219,797,0,23424,1
8157,8158,55,0,128508,748,2,28792,0
8158,8159,61,1,110351,559,2,40204,1
8159,8160,39,1,68865,836,0,22015,1
8160,8161,61,1,74457,499,1,26209,0
8161,8162,27,0,110159,762,1,23993,1
8162,8163,23,0,56817,393,0,22140,1
8163,8164,34,1,88993,651,2,40608,0
8164,8165,68,0,113391,407,0,10872,1
8165,8166,67,1,72380,654,1,38618,1
8166,8167,55,0,70400,768,2,16212,1
8167,8168,41,1,135855,394,2,19277,1
8168,8169,68,1,56258,390,2,48764,1
8169,8170,27,0,101006,343,1,27691,0
8170,8171,25,0,68957,755,1,17892,0
8171,8172,38,0,131466,683,2,7353,1
8172,8173,23,0,38281,322,2,3751,0
8173,8174,38,0,97264,322,1,47379,0
8174,8175,56,1,71331,533,1,11363,0
8175,8176,41,1,65680,610,2,20227,0
8176,8177,50,1,58723,716,0,9483,1
8177,8178,35,0,30162,632,0,30092,1
8178,8179,45,0,114808,402,0,43878,1
8179,8180,69,1,121024,799,1,43969,0
8180,8181,49,1,128877,782,0,29918,1
8181,8182,29,1,71095,488,0,1649,0
8182,8183,65,1,31338,759,1,36365,1
8183,8184,59,0,107832,488,0,34328,1
8184,8185,44,1,31675,650,2,48175,0
8185,8186,27,0,109606,413,1,42729,1
8186,8187,63,1,40080,403,2,33034,0
8187,8188,69,0,132675,807,0,1503,1
8188,8189,59,0,137513,644,2,26203,0
8189,8190,49,0,33936,320,1,15996,0
8190,8191,59,0,30019,686,0,45344,0
8191,8192,43,1,126718,508,1,33602,1
8192,8193,42,1,87282,782,0,28935,1
8193,8194,28,1,69681,772,1,31425,0
8194,8195,40,0,108304,692,1,46216,0
8195,8196,51,1,93861,815,2,15096,0
8196,8197,69,1,130299,487,1,35942,1
8197,8198,57,1,24486,645,1,4527,0
8198,8199,40,0,102021,651,2,14993,1
8199,8200,46,0,99864,840,0,31224,1
8200,8201,48,0,138411,346,0,6423,1
8201,8202,24,1,39112,376,1,28113,0
8202,8203,57,1,71697,642,2,44246,1
8203,8204,50,1,137246,490,0,27833,0
8204,8205,38,0,75998,842,2,15307,0
8205,8206,19,1,129537,335,1,16928,1
8206,8207,35,0,117816,723,2,47268,1
8207,8208,64,0,46576,650,1,25107,0
8208,8209,50,0,70100,487,0,17278,1
8209,8210,54,0,128064,826,0,27571,1
8210,8211,51,1,101238,633,0,9825,1
8211,8212,37,1,41320,782,0,25372,1
8212,8213,52,0,103973,515,2,38920,0
8213,8214,68,1,145885,457,2,48415,1
8214,8215,67,0,85729,540,2,2563,1
8215,8216,35,1,110853,595,1,21459,1
8216,8217,63,1,141992,761,0,27174,1
8217,8218,41,0,114018,344,0,25070,1
8218,8219,25,0,104879,794,0,19542,1
8219,8220,47,0,49144,474,2,24683,1
8220,8221,61,0,145143,645,2,17903,1
8221,8222,27,1,77326,355,0,43877,1
8222,8223,40,0,97148,640,1,35096,0
8223,8224,69,1,39307,407,2,24580,0
8224,8225,66,0,80598,513,0,24377,1
8225,8226,28,1,39623,798,0,15134,1
8226,8227,19,0,40249,696,0,42892,0
8227,8228,43,1,93765,849,1,24902,0
8228,8229,53,1,111810,796,0,27117,1
8229,8230,50,1,122870,472,2,41427,0
8230,8231,64,0,92131,404,1,17791,0
8231,8232,30,0,114138,778,1,16464,0
8232,8233,57,0,58377,698,0,3766,0
8233,8234,42,0,72365,733,2,5415,0
8234,8235,21,1,123412,493,2,30741,0
8235,8236,59,1,54551,765,0,32984,0
8236,8237,36,1,62926,640,0,1666,0
8237,8238,35,0,110214,358,2,42587,1
8238,8239,54,1,107750,837,1,12300,0
8239,8240,47,1,58599,777,1,37044,1
8240,8241,36,0,118345,402,0,27360,0
8241,8242,40,0,129490,832,0,6605,1
8242,8243,33,1,113330,621,2,34901,1
8243,8244,18,0,42593,848,2,45349,1
8244,8245,29,0,80334,313,2,38473,1
8245,8246,41,0,114400,755,2,38342,0
8246,8247,51,0,129865,520,0,17294,1
8247,8248,25,1,135749,690,0,8556,0
8248,8249,35,1,79893,472,2,5683,1
8249,8250,65,1,62636,380,0,30264,0
8250,8251,22,1,89225,635,0,36179,1
8251,8252,43,1,60363,524,2,34076,0
8252,8253,47,0,75959,334,1,40998,0
8253,8254,30,1,100223,487,1,21746,1
8254,8255,36,1,105917,523,2,7176,0
8255,8256,46,0,118629,793,1,35600,0
8256,8257,20,0,109125,610,0,23567,1
8257,8258,43,0,21120,820,1,13973,0
8258,8259,57,1,36491,839,2,44267,1
8259,8260,29,0,63638,668,2,40647,1
8260,8261,19,0,59062,774,1,17094,0
8261,8262,28,0,25193,330,1,23794,1
8262,8263,61,1,109144,531,0,3000,1
8263,8264,45,0,35213,796,1,9858,0
8264,8265,35,0,143214,474,1,35452,0
8265,8266,30,1,133915,597,1,16584,0
8266,8267,54,0,99766,664,0,39385,1
8267,8268,39,1,103959,385,1,7782,1
8268,8269,29,1,37187,388,0,36844,0
8269,8270,19,0,30040,353,0,6116,0
8270,8271,54,1,86302,660,2,42405,0
8271,8272,24,0,49949,775,2,5383,0
8272,8273,43,0,132000,528,0,26657,0
8273,8274,43,0,23527,833,0,23170,0
8274,8275,41,0,136994,672,0,14081,0
8275,8276,29,1,96557,768,2,4751,0
8276,8277,33,0,103408,719,0,47620,0
8277,8278,40,0,122433,831,2,32825,0
8278,8279,57,0,97294,699,2,46830,1
8279,8280,26,1,38757,483,0,8785,1
8280,8281,49,1,45412,389,0,13564,1
8281,8282,32,0,137997,682,0,23479,0
8282,8283,54,1,141522,668,2,35313,0
8283,8284,30,1,34312,373,1,12837,1
8284,8285,22,0,42119,568,0,38599,1
8285,8286,28,0,31804,314,1,12399,1
8286,8287,27,0,73986,628,1,28359,0
8287,8288,69,0,66545,691,1,25689,0
8288,8289,30,0,96519,733,1,26347,1
8289,8290,58,1,49999,643,1,15492,0
8290,8291,63,0,116093,494,2,22899,1
8291,8292,67,0,59758,335,2,18396,1
8292,8293,32,0,114324,504,2,29259,1
8293,8294,59,0,117486,356,1,8954,0
8294,8295,24,0,89519,409,2,41302,1
8295,8296,57,1,23768,795,0,3668,0
8296,8297,45,0,21504,524,1,23917,1
8297,8298,49,1,141481,685,0,33284,1
8298,8299,52,0,87986,363,1,28152,0
8299,8300,32,0,96772,651,1,46050,0
8300,8301,65,0,136721,762,1,27003,1
8301,8302,53,1,28002,619,1,37009,0
8302,8303,38,0,95427,656,0,1877,1
8303,8304,23,0,58787,392,1,16433,1
8304,8305,18,0,33898,599,1,34221,0
8305,8306,21,0,30472,793,2,26839,1
8306,8307,28,0,100800,688,1,45545,1
8307,8308,61,0,103227,733,1,40113,1
8308,8309,43,0,129023,401,1,40972,1
8309,8310,54,1,52632,677,1,13378,1
8310,8311,40,0,146718,637,1,13946,1
8311,8312,46,0,53743,791,1,10103,1
8312,8313,38,0,128552,359,0,48356,0
8313,8314,65,1,98538,808,0,44731,0
8314,8315,62,1,132517,691,1,27043,1
8315,8316,62,0,63386,418,0,1440,1
8316,8317,66,1,113786,770,2,34763,0
8317,8318,44,0,63388,627,2,3111,1
8318,8319,56,0,41323,320,1,37868,0
8319,8320,57,1,89269,396,1,45689,0
8320,8321,30,0,61319,812,0,39983,0
8321,8322,40,1,87759,649,2,37236,1
8322,8323,33,1,36868,431,1,46672,1
8323,8324,47,1,119732,845,2,40241,0
8324,8325,21,0,22080,331,0,16907,0
8325,8326,57,0,33776,558,1,22650,1
8326,8327,33,0,86231,775,1,13031,1
8327,8328,48,0,75452,332,1,49867,0
8328,8329,59,0,73812,687,2,5460,0
8329,8330,42,0,83271,755,0,28414,0
8330,8331,61,0,118505,443,2,32135,1
8331,8332,29,1,97585,523,2,30296,1
8332,8333,43,0,78542,516,1,46562,0
8333,8334,54,0,144147,455,0,9714,1
8334,8335,65,0,35628,819,0,26281,1
8335,8336,50,1,145850,335,1,2759,0
8336,8337,45,1,148445,308,0,1249,1
8337,8338,26,1,28265,339,1,38112,1
8338,8339,29,0,44671,768,1,47348,0
8339,8340,22,1,148872,478,0,16189,0
8340,8341,69,1,32460,800,0,7591,1
8341,8342,45,0,148898,672,0,27402,1
8342,8343,52,0,23477,367,0,44090,0
8343,8344,22,0,22202,723,2,8708,1
8344,8345,51,1,133846,814,1,45438,0
8345,8346,63,0,109410,663,1,7482,0
8346,8347,51,0,132928,750,1,26679,0
8347,8348,30,0,126753,815,1,23622,1
8348,8349,56,0,31850,628,2,45953,0
8349,8350,59,0,124621,669,0,9450,1
8350,8351,62,0,40809,686,0,29793,0
8351,8352,65,1,90886,846,0,10339,0
8352,8353,31,0,22806,413,1,32254,1
8353,8354,28,1,27163,337,2,34672,0
8354,8355,59,1,114368,844,2,22426,0
8355,8356,55,0,20185,676,0,49589,1
8356,8357,21,1,126374,698,1,19523,1
8357,8358,50,1,44718,502,0,6143,0
8358,8359,24,1,97081,501,1,20562,0
8359,8360,58,0,76202,399,0,5147,1
8360,8361,25,1,45215,697,0,48814,0
8361,8362,54,1,48325,749,2,21773,0
8362,8363,68,1,38458,417,1,3347,0
8363,8364,27,1,142342,720,2,48448,1
8364,8365,60,0,36006,542,2,18975,1
8365,8366,32,0,114080,840,0,21012,1
8366,8367,55,1,52969,526,1,48539,1
8367,8368,32,0,96820,800,1,15720,0
8368,8369,22,0,124014,512,0,26430,1
8369,8370,46,1,149693,412,0,34518,1
8370,8371,36,0,137853,672,0,14683,1
8371,8372,68,0,47655,598,1,27943,1
8372,8373,27,1,114679,318,0,42198,0
8373,8374,29,1,101234,310,0,7535,1
8374,8375,21,0,149282,307,2,31689,1
8375,8376,48,0,120406,452,0,20079,0
8376,8377,35,0,29102,849,0,7156,0
8377,8378,33,0,87107,434,1,38404,1
8378,8379,57,1,123429,672,0,16025,1
8379,8380,53,1,146328,760,1,43276,1
8380,8381,42,1,125001,534,2,19688,0
8381,8382,40,1,41553,554,2,1107,1
8382,8383,29,1,104079,627,1,35372,0
8383,8384,51,0,149169,661,0,8921,0
8384,8385,53,0,114437,673,1,25942,0
8385,8386,54,1,99570,508,0,24547,0
8386,8387,20,1,112656,566,0,28485,1
8387,8388,26,1,86865,805,0,33028,0
8388,8389,35,0,138301,720,1,3921,1
8389,8390,60,0,61420,607,2,29844,0
8390,8391,52,0,45382,436,1,2740,1
8391,8392,51,1,89235,718,0,16095,1
8392,8393,58,1,58795,494,1,3818,1
8393,8394,31,1,71425,394,2,18737,0
8394,8395,21,1,77402,789,1,7140,0
8395,8396,46,1,82539,557,2,44406,1
8396,8397,58,0,96203,324,2,27811,0
8397,8398,62,1,123127,531,0,26460,1
8398,8399,67,0,127651,631,2,39785,0
8399,8400,32,0,43459,520,1,7993,0
8400,8401,45,0,69649,596,1,16899,0
8401,8402,59,0,92495,502,0,8005,1
8402,8403,33,0,115117,642,1,8628,1
8403,8404,29,1,66384,504,0,27615,0
8404,8405,69,1,91746,376,1,19946,1
8405,8406,22,1,98053,849,1,13468,0
8406,8407,51,0,76278,341,2,15851,1
8407,8408,59,0,98156,754,2,14199,1
8408,8409,18,0,56744,481,2,32579,1
8409,8410,56,0,108340,494,1,31901,0
8410,8411,49,0,50568,687,0,15439,1
8411,8412,43,0,37991,440,0,24823,0
8412,8413,34,1,28912,326,0,3334,0
8413,8414,65,0,52527,614,2,39998,0
8414,8415,44,0,116399,620,1,49200,1
8415,8416,41,1,70426,747,2,1602,1
8416,8417,52,0,130363,592,1,49437,0
8417,8418,63,1,118994,535,1,16034,1
8418,8419,59,1,40407,756,1,31613,0
8419,8420,56,1,141935,366,2,20691,0
8420,8421,43,0,32344,475,1,41609,0
8421,8422,66,1,121741,809,2,11824,1
8422,8423,55,1,22355,390,2,6856,1
8423,8424,40,0,116429,465,1,13159,1
8424,8425,39,1,74733,737,1,20685,0
8425,8426,21,0,86285,350,1,3301,1
8426,8427,66,0,104971,565,2,24479,0
8427,8428,26,1,65733,820,1,15073,0
8428,8429,21,0,76915,386,1,4566,1
8429,8430,24,0,72716,351,0,23937,1
8430,8431,40,1,131151,478,0,16558,0
8431,8432,19,1,58526,577,0,15060,0
8432,8433,66,1,38088,538,1,8120,1
8433,8434,41,1,85377,638,2,32636,1
8434,8435,57,0,64405,371,0,19773,0
8435,8436,48,1,58842,673,2,19214,1
8436,8437,64,1,81788,816,0,40308,1
8437,8438,48,1,131682,537,0,21457,0
8438,8439,64,0,71529,765,2,39313,1
8439,8440,57,0,109939,420,0,28990,0
8440,8441,65,0,132833,712,2,22213,1
8441,8442,68,0,123578,342,1,41822,0
8442,8443,60,0,72383,803,1,30712,0
8443,8444,51,1,132311,496,2,42555,1
8444,8445,41,0,59177,371,2,4462,1
8445,8446,66,0,136903,390,1,16856,1
8446,8447,43,0,59056,848,2,13381,1
8447,8448,33,1,108249,790,1,21151,0
8448,8449,64,1,86421,682,1,43627,1
8449,8450,30,0,53632,765,2,18489,1
8450,8451,32,1,59685,453,0,46395,0
8451,8452,44,0,97222,469,2,3855,0
8452,8453,21,1,88590,571,1,7503,0
8453,8454,33,1,28977,409,0,15324,1
8454,8455,47,0,110568,450,0,19543,0
8455,8456,61,1,68967,730,1,38166,1
8456,8457,47,0,94072,750,0,15129,0
8457,8458,53,0,35070,322,0,47998,1
8458,8459,20,0,102473,666,2,21530,0
8459,8460,39,1,41500,538,1,26381,0
8460,8461,66,1,125987,733,0,7024,1
8461,8462,39,0,135475,426,1,42660,1
8462,8463,67,0,30011,840,2,37559,1
8463,8464,67,1,68039,497,2,38524,0
8464,8465,66,0,28896,781,2,43760,1
8465,8466,29,1,115335,478,0,19291,0
8466,8467,38,1,100118,822,2,14592,1
8467,8468,21,1,139595,736,1,34904,1
8468,8469,48,0,59958,613,2,21515,0
8469,8470,61,0,61912,318,0,1622,0
8470,8471,48,1,20814,459,2,8245,1
8471,8472,40,0,95276,421,0,23043,0
8472,8473,37,0,44719,371,1,16295,1
8473,8474,32,1,121081,354,2,38736,1
8474,8475,40,1,40150,759,2,39191,1
8475,8476,45,0,90494,468,1,2415,1
8476,8477,33,1,23825,448,1,40565,1
8477,8478,54,0,70368,325,0,19446,1
8478,8479,38,1,34800,547,2,38030,1
8479,8480,32,1,95535,526,2,35456,1
8480,8481,34,0,106390,783,2,5158,1
8481,8482,67,0,131268,309,2,25122,1
8482,8483,54,0,112851,394,1,42162,1
8483,8484,30,0,125076,420,2,30852,0
8484,8485,36,0,95017,425,2,49678,0
8485,8486,47,1,68505,848,2,31997,1
8486,8487,62,1,142405,368,0,2124,1
8487,8488,35,0,77899,596,0,22672,1
8488,8489,31,1,102782,800,0,19834,1
8489,8490,53,0,42601,344,1,47220,0
8490,8491,53,1,30677,681,1,7490,0
8491,8492,37,1,49552,326,1,42746,0
8492,8493,69,0,149249,796,2,10167,1
8493,8494,36,0,107858,435,2,5929,0
8494,8495,62,0,87891,348,1,5288,0
8495,8496,61,1,94693,806,0,20330,0
8496,8497,24,0,120699,420,2,11391,0
8497,8498,61,0,143355,516,0,41683,0
8498,8499,21,0,111450,825,2,29453,1
8499,8500,51,0,53292,342,2,46441,0
8500,8501,19,0,148424,395,0,15263,0
8501,8502,22,0,145451,326,1,28855,0
8502,8503,27,1,86097,541,0,20420,1
8503,8504,49,1,93703,786,1,37843,0
8504,8505,59,1,36184,539,1,47157,0
8505,8506,58,1,110033,603,2,46227,1
8506,8507,30,0,109336,366,2,25108,1
8507,8508,56,0,81046,580,2,4667,0
8508,8509,22,1,122968,491,1,44899,0
8509,8510,27,1,86741,418,1,14742,0
8510,8511,27,1,81377,451,0,9796,1
8511,8512,55,0,32039,691,2,19920,1
8512,8513,44,0,65161,530,2,34433,0
8513,8514,68,0,55006,650,1,2232,0
8514,8515,38,1,37544,828,2,12979,0
8515,8516,25,1,32987,470,1,25311,0
8516,8517,18,1,25239,431,0,33091,0
8517,8518,45,1,64785,656,0,23408,0
8518,8519,66,1,43358,341,2,42311,0
8519,8520,56,0,134759,604,0,10953,0
8520,8521,31,0,102674,305,2,20279,1
8521,8522,38,0,76450,628,2,31767,0
8522,8523,47,0,108520,469,1,23558,0
8523,8524,38,0,48428,637,1,21954,1
8524,8525,66,1,29096,368,2,8424,1
8525,8526,26,0,67582,838,0,7362,1
8526,8527,34,1,44536,806,0,23772,0
8527,8528,22,0,77395,785,2,16839,0
8528,8529,48,1,131595,742,2,5538,0
8529,8530,69,1,88157,350,0,47730,1
8530,8531,57,1,121494,448,0,7644,0
8531,8532,55,1,89484,391,1,24778,0
8532,8533,60,1,21287,667,1,33557,0
8533,8534,36,1,74510,375,0,32488,0
8534,8535,53,0,43902,385,1,5350,1
8535,8536,67,1,76188,526,1,1069,0
8536,8537,50,1,132894,662,2,32174,0
8537,8538,30,0,41164,323,1,26153,0
8538,8539,31,1,101204,327,1,8169,0
8539,8540,50,0,21772,420,2,5084,1
8540,8541,46,0,73054,789,0,14068,0
8541,8542,60,1,74878,644,1,28026,1
8542,8543,66,1,146800,330,1,14138,0
